1.0,66.0,42.0,0.0,0.0,64.0,51.0,3.0,-14.833299999999999,65.0,52.0,-0.5,-1.125,66.0,50.0,-1.2857099999999999,1.85714,67.0,42.0,-1.6666700000000001,14.666700000000001,68.0,35.0,-2.4285700000000001,9.2857099999999999,69.0,29.0,-0.28571400000000002,8.5714299999999994,68.0,23.0,0.5,7.125,66.0,20.0,3.8333300000000001,6.0,65.0,30.0,1.1000000000000001,-10.300000000000001,65.0,39.0,-0.111111,-10.0,64.0,53.0,0.59999999999999998,-13.699999999999999,64.0,55.0,0.85714299999999999,-3.7142900000000001,64.0,51.0,-0.5,6.8333300000000001,65.0,47.0,-1.5,7.0,67.0,34.0,-3.1666699999999999,22.666699999999999,67.0,26.0,-0.16666700000000001,12.333299999999999,66.0,16.0,2.1666699999999999,17.0,63.0,16.0,2.625,0.25,63.0,16.0,1.0,-0.14285700000000001,62.0,26.0,1.6666700000000001,-16.333300000000001,61.0,35.0,1.1666700000000001,-15.5,61.0,44.0,0.71428599999999998,-12.7143,61.0,53.0,0.0,-16.0,61.0,52.0,-1.0,2.2857099999999999,62.0,48.0,-0.625,4.5,63.0,42.0,-1.14286,8.2857099999999999,64.0,27.0,-1.7142900000000001,21.714300000000001,63.0,19.0,0.5,9.75,62.0,15.0,1.4285699999999999,6.2857099999999999
1.0,61.0,41.0,0.0,0.0,60.0,49.0,1.3333299999999999,-13.166700000000001,60.0,53.0,0.5,-6.5,60.0,53.0,-0.5,0.33333299999999999,62.0,42.0,-2.5,17.833300000000001,63.0,34.0,-2.6666699999999999,13.666700000000001,65.0,26.0,-1.85714,12.0,67.0,15.0,-3.1428600000000002,14.857100000000001,65.0,15.0,2.375,0.375,65.0,16.0,-0.33333299999999999,-2.3333300000000001,64.0,31.0,1.0,-24.5,64.0,42.0,1.1666700000000001,-18.333300000000001,62.0,50.0,2.3333300000000001,-13.5,63.0,55.0,-0.25,-5.875,63.0,54.0,-0.16666700000000001,1.5,63.0,50.0,-1.0,5.375,65.0,43.0,-1.5714300000000001,9.4285700000000006,66.0,27.0,-1.8333299999999999,26.833300000000001,65.0,18.0,1.375,11.375,63.0,18.0,1.7142900000000001,0.14285700000000001,62.0,26.0,1.2857099999999999,-11.7143,62.0,36.0,0.5,-12.25,61.0,46.0,1.14286,-14.571400000000001,62.0,56.0,-0.85714299999999999,-13.857100000000001,62.0,56.0,-0.83333299999999999,-0.16666700000000001,63.0,54.0,-1.0,3.3333300000000001,65.0,45.0,-2.8333300000000001,15.0,66.0,37.0,-2.0,12.833299999999999,66.0,29.0,-0.85714299999999999,11.7143,66.0,17.0,0.66666700000000001,20.333300000000001
1.0,63.0,14.0,0.0,0.0,63.0,15.0,0.375,-0.25,63.0,17.0,0.28571400000000002,-3.5714299999999999,65.0,38.0,-3.7142900000000001,-30.0,66.0,48.0,-1.5,-16.166699999999999,65.0,57.0,1.3333299999999999,-15.0,66.0,55.0,-0.57142899999999996,1.85714,66.0,51.0,-1.1666700000000001,7.1666699999999999,68.0,36.0,-1.8999999999999999,15.1,69.0,27.0,-0.875,11.375,69.0,19.0,0.42857099999999998,11.7143,66.0,16.0,4.3333300000000001,5.0,65.0,16.0,1.6666700000000001,-0.66666700000000001,64.0,18.0,1.5,-2.6666699999999999,64.0,31.0,0.71428599999999998,-18.714300000000001,64.0,41.0,-0.42857099999999998,-15.0,63.0,53.0,1.5,-20.0,63.0,55.0,-0.28571400000000002,-2.8571399999999998,65.0,53.0,-2.0,2.7142900000000001,66.0,43.0,-2.8333300000000001,17.333300000000001,66.0,34.0,0.25,11.0,65.0,25.0,1.5714300000000001,13.857100000000001,62.0,15.0,4.8333300000000001,15.833299999999999,61.0,14.0,1.7142900000000001,1.2857099999999999,60.0,14.0,1.0,-0.33333299999999999,60.0,21.0,0.57142899999999996,-9.0,61.0,30.0,-1.6666700000000001,-15.166700000000001,61.0,52.0,0.14285700000000001,-31.571400000000001,59.0,57.0,2.5,-9.0,60.0,58.0,-1.0,-0.85714299999999999
1.0,62.0,54.0,0.0,0.0,63.0,49.0,-2.0,9.1666699999999999,64.0,40.0,-1.5,13.833299999999999,64.0,20.0,-0.42857099999999998,29.571400000000001,64.0,16.0,1.0,6.6666699999999999,62.0,14.0,3.3333300000000001,2.3333300000000001,62.0,16.0,0.5,-2.0,62.0,19.0,-0.28571400000000002,-4.8571400000000002,62.0,39.0,-1.0,-34.0,63.0,48.0,-0.375,-10.5,62.0,54.0,0.28571400000000002,-8.7142900000000001,63.0,57.0,-1.0,-5.8333300000000001,64.0,54.0,-2.1666699999999999,4.8333300000000001,66.0,50.0,-1.7142900000000001,6.7142900000000001,67.0,34.0,-2.25,19.25,68.0,26.0,-0.57142899999999996,12.428599999999999,68.0,18.0,0.0,12.166700000000001,68.0,19.0,0.25,-0.25,67.0,20.0,0.28571400000000002,-2.4285700000000001,66.0,36.0,1.7142900000000001,-22.285699999999999,66.0,44.0,0.85714299999999999,-11.857100000000001,65.0,50.0,1.2857099999999999,-8.7142900000000001,64.0,58.0,1.4285699999999999,-10.571400000000001,64.0,58.0,-0.25,0.0,64.0,55.0,-0.5,3.8333300000000001,65.0,45.0,-0.83333299999999999,16.833300000000001,65.0,37.0,0.0,12.428599999999999,63.0,19.0,3.0,25.571400000000001,62.0,16.0,1.5,4.0,60.0,16.0,1.7142900000000001,0.85714299999999999
1.0,62.0,17.0,0.0,0.0,61.0,16.0,1.2857099999999999,0.71428599999999998,61.0,16.0,0.14285700000000001,-0.14285700000000001,62.0,23.0,-1.625,-8.125,61.0,30.0,1.14286,-10.2857,60.0,45.0,2.0,-20.714300000000001,60.0,49.0,-0.14285700000000001,-6.7142900000000001,61.0,52.0,-1.0,-4.5714300000000003,62.0,53.0,-1.875,-0.25,63.0,49.0,-1.5714300000000001,5.4285699999999997,64.0,43.0,-1.5714300000000001,9.0,65.0,34.0,-1.2857099999999999,12.142899999999999,66.0,19.0,-0.71428599999999998,21.571400000000001,66.0,16.0,0.42857099999999998,3.5714299999999999,65.0,16.0,0.33333299999999999,0.33333299999999999,65.0,17.0,0.5,-1.1666700000000001,65.0,28.0,-0.16666700000000001,-17.666699999999999,64.0,46.0,2.0,-31.0,64.0,51.0,0.0,-8.8333300000000001,64.0,56.0,0.16666700000000001,-7.8333300000000001,64.0,55.0,-0.42857099999999998,1.85714,64.0,52.0,-0.42857099999999998,3.7142900000000001,66.0,42.0,-1.85714,14.428599999999999,66.0,34.0,-0.5,10.375,66.0,25.0,0.29999999999999999,9.0,64.0,16.0,2.0,12.571400000000001,64.0,15.0,1.2857099999999999,1.0,63.0,16.0,0.28571400000000002,-0.28571400000000002,63.0,18.0,0.25,-2.75,63.0,32.0,0.222222,-15.666700000000001
1.0,63.0,24.0,0.0,0.0,62.0,44.0,0.71428599999999998,-28.285699999999999,63.0,51.0,-0.42857099999999998,-9.7142900000000001,62.0,56.0,0.57142899999999996,-7.4285699999999997,63.0,60.0,-0.40000000000000002,-3.6000000000000001,63.0,58.0,-0.375,2.25,64.0,55.0,-1.375,4.0,65.0,50.0,-0.85714299999999999,6.8571400000000002,65.0,35.0,0.14285700000000001,21.0,63.0,22.0,1.375,16.125,63.0,21.0,0.57142899999999996,2.2857099999999999,63.0,26.0,-0.14285700000000001,-7.1428599999999998,63.0,33.0,0.0,-11.2857,64.0,43.0,-0.71428599999999998,-13.142899999999999,64.0,55.0,0.0,-12.300000000000001,63.0,58.0,0.33333299999999999,-5.5,63.0,59.0,0.0,-1.3333299999999999,63.0,55.0,0.28571400000000002,5.4285699999999997,63.0,51.0,-0.14285700000000001,5.5714300000000003,63.0,46.0,0.57142899999999996,7.0,61.0,30.0,3.3333300000000001,27.333300000000001,60.0,21.0,1.5,14.333299999999999,58.0,17.0,3.6666699999999999,7.3333300000000001,58.0,17.0,0.14285700000000001,-0.28571400000000002,59.0,23.0,-2.1428600000000002,-8.0,60.0,33.0,-0.71428599999999998,-13.857100000000001,61.0,43.0,-1.5714300000000001,-15.0,61.0,51.0,0.28571400000000002,-11.428599999999999,58.0,58.0,3.2857099999999999,-10.142899999999999,58.0,56.0,0.42857099999999998,2.8571399999999998
1.0,53.0,58.0,0.0,0.0,52.0,58.0,0.222222,0.222222,57.0,52.0,-7.1666699999999999,8.5,58.0,43.0,-2.5714299999999999,12.857100000000001,59.0,37.0,-1.25,8.0,59.0,24.0,0.85714299999999999,18.857099999999999,58.0,18.0,0.5,6.0,57.0,17.0,1.75,0.875,56.0,19.0,0.5,-1.3999999999999999,57.0,21.0,-0.33333299999999999,-3.5,58.0,32.0,-1.2857099999999999,-15.571400000000001,57.0,46.0,0.5,-17.625,57.0,51.0,-0.14285700000000001,-7.2857099999999999,57.0,55.0,0.14285700000000001,-6.1428599999999998,60.0,52.0,-4.1428599999999998,4.5714300000000003,60.0,48.0,-0.33333299999999999,5.6666699999999999,63.0,39.0,-3.125,12.125,63.0,33.0,-0.42857099999999998,8.8571399999999993,63.0,21.0,0.66666700000000001,19.666699999999999,62.0,19.0,0.85714299999999999,3.1428600000000002,60.0,17.0,2.8571399999999998,2.8571399999999998,59.0,17.0,0.85714299999999999,0.0,59.0,20.0,0.33333299999999999,-6.1666699999999999,60.0,30.0,-1.5,-15.5,60.0,37.0,0.14285700000000001,-11.142899999999999,60.0,48.0,0.28571400000000002,-15.2857,60.0,52.0,-0.375,-5.125,60.0,53.0,0.57142899999999996,-1.14286,61.0,47.0,-2.3333300000000001,10.333299999999999,61.0,37.0,0.125,12.125
1.0,60.0,37.0,0.0,0.0,61.0,31.0,-0.83333299999999999,10.833299999999999,61.0,20.0,-0.14285700000000001,16.142900000000001,61.0,18.0,0.28571400000000002,2.4285700000000001,60.0,17.0,1.1666700000000001,1.0,60.0,18.0,0.14285700000000001,-1.0,61.0,22.0,-0.85714299999999999,-6.4285699999999997,62.0,38.0,-1.125,-19.0,60.0,45.0,2.1428600000000002,-10.428599999999999,59.0,53.0,1.4285699999999999,-12.142899999999999,59.0,54.0,-0.28571400000000002,-0.85714299999999999,61.0,50.0,-2.8333300000000001,6.1666699999999999,62.0,42.0,-0.875,10.5,63.0,36.0,-2.4285700000000001,8.8571399999999993,64.0,24.0,-0.5,15.25,64.0,19.0,0.14285700000000001,6.0,62.0,19.0,2.0,0.85714299999999999,61.0,19.0,1.2857099999999999,0.28571400000000002,61.0,20.0,0.66666700000000001,-3.1666699999999999,60.0,30.0,0.83333299999999999,-15.5,60.0,38.0,0.0,-11.571400000000001,58.0,50.0,2.625,-15.0,57.0,54.0,2.2857099999999999,-5.4285699999999997,57.0,54.0,-0.125,0.125,58.0,52.0,-1.4285699999999999,2.8571399999999998,60.0,45.0,-2.8333300000000001,11.333299999999999,61.0,33.0,-2.1428600000000002,16.714300000000001,60.0,26.0,0.85714299999999999,10.2857,60.0,17.0,1.2857099999999999,12.571400000000001,58.0,14.0,2.8571399999999998,4.1428599999999998
1.0,62.0,18.0,0.0,0.0,61.0,14.0,2.3333300000000001,7.0,60.0,14.0,0.57142899999999996,1.0,60.0,15.0,0.0,-2.1428600000000002,61.0,18.0,-0.85714299999999999,-4.1428599999999998,62.0,31.0,-0.71428599999999998,-18.142900000000001,61.0,49.0,1.14286,-26.285699999999999,60.0,55.0,0.5,-9.1666699999999999,60.0,58.0,0.5,-6.5,61.0,56.0,-0.625,2.5,62.0,48.0,-1.8333299999999999,14.333299999999999,62.0,34.0,0.0,22.333300000000001,61.0,26.0,0.42857099999999998,11.571400000000001,60.0,17.0,1.85714,13.142899999999999,58.0,15.0,2.4285700000000001,2.4285700000000001,58.0,16.0,0.38461499999999998,-0.38461499999999998,57.0,21.0,1.0,-7.5714300000000003,57.0,27.0,-0.28571400000000002,-7.8571400000000002,57.0,47.0,0.42857099999999998,-29.0,56.0,58.0,1.0,-16.142900000000001,57.0,60.0,-0.71428599999999998,-2.4285700000000001,59.0,57.0,-2.5714299999999999,4.8571400000000002,60.0,48.0,-2.1666699999999999,13.833299999999999,60.0,43.0,-0.57142899999999996,8.0,61.0,26.0,-0.42857099999999998,23.571400000000001,61.0,19.0,-0.28571400000000002,10.0,59.0,15.0,2.2857099999999999,6.4285699999999997,58.0,15.0,1.5714300000000001,0.28571400000000002,58.0,16.0,0.28571400000000002,-1.85714,58.0,24.0,0.0,-11.857100000000001
1.0,56.0,31.0,0.0,0.0,58.0,52.0,-1.85714,-29.857099999999999,58.0,59.0,-0.16666700000000001,-11.333299999999999,59.0,61.0,-2.1428600000000002,-3.8571399999999998,60.0,59.0,-1.14286,3.4285700000000001,63.0,49.0,-4.3333300000000001,16.0,65.0,34.0,-4.5,25.333300000000001,67.0,25.0,-2.0,13.2857,69.0,16.0,-3.1666699999999999,14.833299999999999,69.0,14.0,-0.14285700000000001,3.2857099999999999,69.0,14.0,0.14285700000000001,-0.57142899999999996,69.0,20.0,0.0,-8.8571399999999993,68.0,25.0,0.33333299999999999,-7.8333300000000001,65.0,45.0,5.5714300000000003,-28.285699999999999,63.0,55.0,2.0,-13.0,63.0,57.0,-0.5,-1.75,64.0,51.0,-0.71428599999999998,7.2857099999999999,64.0,40.0,-0.66666700000000001,18.666699999999999,64.0,32.0,0.0,12.428599999999999,63.0,17.0,1.4285699999999999,21.142900000000001,61.0,12.0,2.7142900000000001,7.4285699999999997,60.0,10.0,2.3333300000000001,1.8333299999999999,60.0,12.0,0.57142899999999996,-1.7142900000000001,60.0,19.0,-0.44444400000000001,-8.3333300000000001,60.0,25.0,-0.42857099999999998,-8.8571399999999993,58.0,47.0,3.2857099999999999,-31.285699999999999,55.0,61.0,4.3333300000000001,-22.666699999999999,53.0,61.0,2.7142900000000001,-0.71428599999999998,59.0,54.0,-8.5,11.666700000000001,59.0,48.0,-0.42857099999999998,8.4285700000000006
