1.0,0.625,0.67500000000000004,0.375,0.90000000000000002,0.5,0.92500000000000004,0.625,0.875,0.75,0.67500000000000004,0.875,0.5,1.0,0.34999999999999998,0.875,0.20000000000000001,0.625,0.125,0.5,0.375,0.5,0.59999999999999998,0.375,0.94999999999999996,0.375,1.0,0.375,0.90000000000000002,0.5,0.80000000000000004,0.75,0.47499999999999998,0.75,0.27500000000000002,0.625,0.025000000000000001,0.25,0.025000000000000001,0.25,0.025000000000000001,0.125,0.27500000000000002,0.0,0.5,0.0,0.72499999999999998,0.0,0.94999999999999996,0.0,0.92500000000000004,0.125,0.82499999999999996,0.25,0.67500000000000004,0.375,0.29999999999999999,0.25,0.10000000000000001,0.125,0.0
1.0,0.14285714285714285,0.63414634146341464,0.0,0.82926829268292679,0.0,0.92682926829268297,0.0,0.92682926829268297,0.2857142857142857,0.65853658536585369,0.42857142857142855,0.46341463414634149,0.7142857142857143,0.26829268292682928,1.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.024390243902439025,0.5714285714285714,0.3902439024390244,0.5714285714285714,0.65853658536585369,0.2857142857142857,0.85365853658536583,0.42857142857142855,0.97560975609756095,0.42857142857142855,0.95121951219512191,0.42857142857142855,0.85365853658536583,0.7142857142857143,0.68292682926829273,0.8571428571428571,0.29268292682926828,0.7142857142857143,0.073170731707317069,0.42857142857142855,0.073170731707317069,0.2857142857142857,0.26829268292682928,0.2857142857142857,0.51219512195121952,0.14285714285714285,0.75609756097560976,0.2857142857142857,1.0,0.2857142857142857,1.0,0.42857142857142855,0.95121951219512191,0.7142857142857143,0.73170731707317072,0.8571428571428571,0.53658536585365857,0.8571428571428571,0.34146341463414637,0.8571428571428571,0.04878048780487805
1.0,0.40000000000000002,0.0,0.40000000000000002,0.022727272727272728,0.40000000000000002,0.068181818181818177,0.59999999999999998,0.54545454545454541,0.69999999999999996,0.77272727272727271,0.59999999999999998,0.97727272727272729,0.69999999999999996,0.93181818181818177,0.69999999999999996,0.84090909090909094,0.90000000000000002,0.5,1.0,0.29545454545454547,1.0,0.11363636363636363,0.69999999999999996,0.045454545454545456,0.59999999999999998,0.045454545454545456,0.5,0.090909090909090912,0.5,0.38636363636363635,0.5,0.61363636363636365,0.40000000000000002,0.88636363636363635,0.40000000000000002,0.93181818181818177,0.59999999999999998,0.88636363636363635,0.69999999999999996,0.65909090909090906,0.69999999999999996,0.45454545454545453,0.59999999999999998,0.25,0.29999999999999999,0.022727272727272728,0.20000000000000001,0.0,0.10000000000000001,0.0,0.10000000000000001,0.15909090909090909,0.20000000000000001,0.36363636363636365,0.20000000000000001,0.86363636363636365,0.0,0.97727272727272729,0.10000000000000001,1.0
1.0,0.25,0.90909090909090906,0.375,0.79545454545454541,0.5,0.59090909090909094,0.5,0.13636363636363635,0.5,0.045454545454545456,0.25,0.0,0.25,0.045454545454545456,0.25,0.11363636363636363,0.25,0.56818181818181823,0.375,0.77272727272727271,0.25,0.90909090909090906,0.375,0.97727272727272729,0.5,0.90909090909090906,0.75,0.81818181818181823,0.875,0.45454545454545453,1.0,0.27272727272727271,1.0,0.090909090909090912,1.0,0.11363636363636363,0.875,0.13636363636363635,0.75,0.5,0.75,0.68181818181818177,0.625,0.81818181818181823,0.5,1.0,0.5,1.0,0.5,0.93181818181818177,0.625,0.70454545454545459,0.625,0.52272727272727271,0.375,0.11363636363636363,0.25,0.045454545454545456,0.0,0.045454545454545456
1.0,0.33333333333333331,0.04878048780487805,0.16666666666666666,0.024390243902439025,0.16666666666666666,0.024390243902439025,0.33333333333333331,0.1951219512195122,0.16666666666666666,0.36585365853658536,0.0,0.73170731707317072,0.0,0.82926829268292679,0.16666666666666666,0.90243902439024393,0.33333333333333331,0.92682926829268297,0.5,0.82926829268292679,0.66666666666666663,0.68292682926829273,0.83333333333333337,0.46341463414634149,1.0,0.097560975609756101,1.0,0.024390243902439025,0.83333333333333337,0.024390243902439025,0.83333333333333337,0.04878048780487805,0.83333333333333337,0.31707317073170732,0.66666666666666663,0.75609756097560976,0.66666666666666663,0.87804878048780488,0.66666666666666663,1.0,0.66666666666666663,0.97560975609756095,0.66666666666666663,0.90243902439024393,1.0,0.65853658536585369,1.0,0.46341463414634149,1.0,0.24390243902439024,0.66666666666666663,0.024390243902439025,0.66666666666666663,0.0,0.5,0.024390243902439025,0.5,0.073170731707317069,0.5,0.41463414634146339
1.0,0.7142857142857143,0.16279069767441862,0.5714285714285714,0.62790697674418605,0.7142857142857143,0.79069767441860461,0.5714285714285714,0.90697674418604646,0.7142857142857143,1.0,0.7142857142857143,0.95348837209302328,0.8571428571428571,0.88372093023255816,1.0,0.76744186046511631,1.0,0.41860465116279072,0.7142857142857143,0.11627906976744186,0.7142857142857143,0.093023255813953487,0.7142857142857143,0.20930232558139536,0.7142857142857143,0.37209302325581395,0.8571428571428571,0.60465116279069764,0.8571428571428571,0.88372093023255816,0.7142857142857143,0.95348837209302328,0.7142857142857143,0.97674418604651159,0.7142857142857143,0.88372093023255816,0.7142857142857143,0.79069767441860461,0.7142857142857143,0.67441860465116277,0.42857142857142855,0.30232558139534882,0.2857142857142857,0.093023255813953487,0.0,0.0,0.0,0.0,0.14285714285714285,0.13953488372093023,0.2857142857142857,0.37209302325581395,0.42857142857142855,0.60465116279069764,0.42857142857142855,0.79069767441860461,0.0,0.95348837209302328,0.0,0.90697674418604646
1.0,0.090909090909090912,1.0,0.0,1.0,0.45454545454545453,0.85365853658536583,0.54545454545454541,0.63414634146341464,0.63636363636363635,0.48780487804878048,0.63636363636363635,0.17073170731707318,0.54545454545454541,0.024390243902439025,0.45454545454545453,0.0,0.36363636363636365,0.04878048780487805,0.45454545454545453,0.097560975609756101,0.54545454545454541,0.36585365853658536,0.45454545454545453,0.70731707317073167,0.45454545454545453,0.82926829268292679,0.45454545454545453,0.92682926829268297,0.72727272727272729,0.85365853658536583,0.72727272727272729,0.75609756097560976,1.0,0.53658536585365857,1.0,0.3902439024390244,1.0,0.097560975609756101,0.90909090909090906,0.04878048780487805,0.72727272727272729,0.0,0.63636363636363635,0.0,0.63636363636363635,0.073170731707317069,0.72727272727272729,0.31707317073170732,0.72727272727272729,0.48780487804878048,0.72727272727272729,0.75609756097560976,0.72727272727272729,0.85365853658536583,0.72727272727272729,0.87804878048780488,0.81818181818181823,0.73170731707317072,0.81818181818181823,0.48780487804878048
1.0,0.42857142857142855,0.57499999999999996,0.5714285714285714,0.42499999999999999,0.5714285714285714,0.14999999999999999,0.5714285714285714,0.10000000000000001,0.42857142857142855,0.074999999999999997,0.42857142857142855,0.10000000000000001,0.5714285714285714,0.20000000000000001,0.7142857142857143,0.59999999999999998,0.42857142857142855,0.77500000000000002,0.2857142857142857,0.97499999999999998,0.2857142857142857,1.0,0.5714285714285714,0.90000000000000002,0.7142857142857143,0.69999999999999996,0.8571428571428571,0.55000000000000004,1.0,0.25,1.0,0.125,0.7142857142857143,0.125,0.5714285714285714,0.125,0.5714285714285714,0.14999999999999999,0.42857142857142855,0.40000000000000002,0.42857142857142855,0.59999999999999998,0.14285714285714285,0.90000000000000002,0.0,1.0,0.0,1.0,0.14285714285714285,0.94999999999999996,0.42857142857142855,0.77500000000000002,0.5714285714285714,0.47499999999999998,0.42857142857142855,0.29999999999999999,0.42857142857142855,0.074999999999999997,0.14285714285714285,0.0
1.0,1.0,0.086956521739130432,0.83333333333333337,0.0,0.66666666666666663,0.0,0.66666666666666663,0.021739130434782608,0.83333333333333337,0.086956521739130432,1.0,0.36956521739130432,0.83333333333333337,0.76086956521739135,0.66666666666666663,0.89130434782608692,0.66666666666666663,0.95652173913043481,0.83333333333333337,0.91304347826086951,1.0,0.73913043478260865,1.0,0.43478260869565216,0.83333333333333337,0.2608695652173913,0.66666666666666663,0.065217391304347824,0.33333333333333331,0.021739130434782608,0.33333333333333331,0.043478260869565216,0.16666666666666666,0.15217391304347827,0.16666666666666666,0.28260869565217389,0.16666666666666666,0.71739130434782605,0.0,0.95652173913043481,0.16666666666666666,1.0,0.5,0.93478260869565222,0.66666666666666663,0.73913043478260865,0.66666666666666663,0.63043478260869568,0.83333333333333337,0.2608695652173913,0.83333333333333337,0.10869565217391304,0.5,0.021739130434782608,0.33333333333333331,0.021739130434782608,0.33333333333333331,0.043478260869565216,0.33333333333333331,0.21739130434782608
1.0,0.1875,0.41176470588235292,0.3125,0.82352941176470584,0.3125,0.96078431372549022,0.375,1.0,0.4375,0.96078431372549022,0.625,0.76470588235294112,0.75,0.47058823529411764,0.875,0.29411764705882354,1.0,0.11764705882352941,1.0,0.078431372549019607,1.0,0.078431372549019607,1.0,0.19607843137254902,0.9375,0.29411764705882354,0.75,0.68627450980392157,0.625,0.88235294117647056,0.625,0.92156862745098034,0.6875,0.80392156862745101,0.6875,0.58823529411764708,0.6875,0.43137254901960786,0.625,0.13725490196078433,0.5,0.039215686274509803,0.4375,0.0,0.4375,0.039215686274509803,0.4375,0.17647058823529413,0.4375,0.29411764705882354,0.3125,0.72549019607843135,0.125,1.0,0.0,1.0,0.375,0.86274509803921573,0.375,0.74509803921568629
